step_num,-gneE0,-gneE1,-gneE2,-gneE3
0,0.01087547580206634,0.01087547580206634,0.0,0.01087547580206634
1,0.01087547580206634,0.01087547580206634,0.02175095160413268,0.02175095160413268
2,0.01087547580206634,0.02175095160413268,0.02175095160413268,0.02175095160413268
3,0.02175095160413268,0.02175095160413268,0.02175095160413268,0.02175095160413268
4,0.02175095160413268,0.04350190320826536,0.03262642740619902,0.02175095160413268
5,0.02175095160413268,0.04350190320826536,0.03262642740619902,0.02175095160413268
6,0.03262642740619902,0.04350190320826536,0.03262642740619902,0.03262642740619902
7,0.03262642740619902,0.0543773790103317,0.04350190320826536,0.03262642740619902
8,0.03262642740619902,0.0543773790103317,0.04350190320826536,0.03262642740619902
9,0.03262642740619902,0.0543773790103317,0.04350190320826536,0.03262642740619902
10,0.04350190320826536,0.06525285481239804,0.04350190320826536,0.04350190320826536
11,0.04350190320826536,0.06525285481239804,0.03262642740619902,0.04350190320826536
12,0.0543773790103317,0.06525285481239804,0.03262642740619902,0.04350190320826536
13,0.0543773790103317,0.06525285481239804,0.03262642740619902,0.0543773790103317
14,0.0543773790103317,0.07612833061446438,0.03262642740619902,0.04350190320826536
15,0.0543773790103317,0.07612833061446438,0.03262642740619902,0.04350190320826536
16,0.04350190320826536,0.07612833061446438,0.04350190320826536,0.0543773790103317
17,0.04350190320826536,0.08700380641653072,0.04350190320826536,0.0543773790103317
18,0.04350190320826536,0.08700380641653072,0.04350190320826536,0.04350190320826536
19,0.0543773790103317,0.08700380641653072,0.03262642740619902,0.06525285481239804
20,0.04350190320826536,0.09787928221859706,0.03262642740619902,0.06525285481239804
21,0.03262642740619902,0.1087547580206634,0.03262642740619902,0.07612833061446438
22,0.03262642740619902,0.1087547580206634,0.03262642740619902,0.07612833061446438
23,0.03262642740619902,0.1087547580206634,0.03262642740619902,0.07612833061446438
24,0.03262642740619902,0.1087547580206634,0.04350190320826536,0.08700380641653072
25,0.03262642740619902,0.11963023382272973,0.04350190320826536,0.08700380641653072
26,0.03262642740619902,0.11963023382272973,0.04350190320826536,0.09787928221859706
27,0.04350190320826536,0.11963023382272973,0.0543773790103317,0.1087547580206634
28,0.04350190320826536,0.13050570962479607,0.0543773790103317,0.1087547580206634
29,0.04350190320826536,0.13050570962479607,0.0543773790103317,0.11963023382272973
30,0.0543773790103317,0.14138118542686243,0.0543773790103317,0.13050570962479607
31,0.0543773790103317,0.15225666122892875,0.0543773790103317,0.13050570962479607
32,0.0543773790103317,0.15225666122892875,0.06525285481239804,0.13050570962479607
33,0.06525285481239804,0.14138118542686243,0.06525285481239804,0.13050570962479607
34,0.06525285481239804,0.15225666122892875,0.06525285481239804,0.13050570962479607
35,0.06525285481239804,0.1631321370309951,0.06525285481239804,0.13050570962479607
36,0.08700380641653072,0.1631321370309951,0.0543773790103317,0.13050570962479607
37,0.08700380641653072,0.1631321370309951,0.0543773790103317,0.15225666122892875
38,0.08700380641653072,0.1631321370309951,0.04350190320826536,0.15225666122892875
39,0.09787928221859706,0.1631321370309951,0.04350190320826536,0.15225666122892875
